id,gx_id,ticker,ex_date,payable_date,dvd_amount,currency
1271,NULL,CM CN,2013-03-26 00:00:00.000,2013-04-29 00:00:00.000,0.47,CAD
1272,NULL,CM CN,2012-12-24 00:00:00.000,2013-01-28 00:00:00.000,0.47,CAD
1273,NULL,CM CN,2012-09-26 00:00:00.000,2012-10-29 00:00:00.000,0.47,CAD
1274,NULL,CM CN,2012-06-26 00:00:00.000,2012-07-27 00:00:00.000,0.45,CAD
1275,NULL,CM CN,2012-03-26 00:00:00.000,2012-04-27 00:00:00.000,0.45,CAD
1276,NULL,CM CN,2011-12-22 00:00:00.000,2012-01-27 00:00:00.000,0.45,CAD
1277,NULL,CM CN,2011-09-26 00:00:00.000,2011-10-28 00:00:00.000,0.45,CAD
1278,NULL,CM CN,2011-06-24 00:00:00.000,2011-07-28 00:00:00.000,0.435,CAD
1279,NULL,CM CN,2011-03-24 00:00:00.000,2011-04-28 00:00:00.000,0.435,CAD
1280,NULL,CM CN,2010-12-23 00:00:00.000,2011-01-28 00:00:00.000,0.435,CAD
1281,NULL,CM CN,2010-09-24 00:00:00.000,2010-10-28 00:00:00.000,0.435,CAD
1282,NULL,CM CN,2010-06-24 00:00:00.000,2010-07-28 00:00:00.000,0.435,CAD
1283,NULL,CM CN,2010-03-25 00:00:00.000,2010-04-28 00:00:00.000,0.435,CAD
1284,NULL,CM CN,2009-12-23 00:00:00.000,2010-01-28 00:00:00.000,0.435,CAD
1285,NULL,CM CN,2009-09-24 00:00:00.000,2009-10-28 00:00:00.000,0.435,CAD
1286,NULL,CM CN,2009-06-25 00:00:00.000,2009-07-28 00:00:00.000,0.435,CAD
1287,NULL,CM CN,2009-03-25 00:00:00.000,2009-04-28 00:00:00.000,0.435,CAD
1288,NULL,CM CN,2008-12-23 00:00:00.000,2009-01-28 00:00:00.000,0.435,CAD
1289,NULL,CM CN,2008-09-25 00:00:00.000,2008-10-28 00:00:00.000,0.435,CAD
1290,NULL,CM CN,2008-06-25 00:00:00.000,2008-07-28 00:00:00.000,0.435,CAD
1291,NULL,CM CN,2008-03-26 00:00:00.000,2008-04-28 00:00:00.000,0.435,CAD
1292,NULL,CM CN,2007-12-24 00:00:00.000,2008-01-28 00:00:00.000,0.435,CAD
1293,NULL,CM CN,2007-09-26 00:00:00.000,2007-10-29 00:00:00.000,0.435,CAD
1294,NULL,CM CN,2007-06-26 00:00:00.000,2007-07-27 00:00:00.000,0.385,CAD
1295,NULL,CM CN,2007-03-26 00:00:00.000,2007-04-27 00:00:00.000,0.385,CAD
1296,NULL,CM CN,2006-12-22 00:00:00.000,2007-01-29 00:00:00.000,0.35,CAD
1297,NULL,CM CN,2006-09-26 00:00:00.000,2006-10-27 00:00:00.000,0.35,CAD
1298,NULL,CM CN,2006-06-26 00:00:00.000,2006-07-28 00:00:00.000,0.35,CAD
1299,NULL,CM CN,2006-03-24 00:00:00.000,2006-04-28 00:00:00.000,0.34,CAD
1300,NULL,CM CN,2005-12-22 00:00:00.000,2006-01-27 00:00:00.000,0.34,CAD
1301,NULL,CM CN,2005-09-26 00:00:00.000,2005-10-28 00:00:00.000,0.34,CAD
1302,NULL,CM CN,2005-06-24 00:00:00.000,2005-07-28 00:00:00.000,0.34,CAD
1303,NULL,CM CN,2005-03-23 00:00:00.000,2005-04-28 00:00:00.000,0.325,CAD
1304,NULL,CM CN,2004-12-23 00:00:00.000,2005-01-28 00:00:00.000,0.325,CAD
1305,NULL,CM CN,2004-09-24 00:00:00.000,2004-10-28 00:00:00.000,0.3,CAD
1306,NULL,CM CN,2004-06-24 00:00:00.000,2004-07-28 00:00:00.000,0.3,CAD
1307,NULL,CM CN,2004-03-25 00:00:00.000,2004-04-28 00:00:00.000,0.25,CAD
1308,NULL,CM CN,2003-12-23 00:00:00.000,2004-01-28 00:00:00.000,0.25,CAD
1309,NULL,CM CN,2003-09-25 00:00:00.000,2003-10-28 00:00:00.000,0.205,CAD
1310,NULL,CM CN,2003-06-25 00:00:00.000,2003-07-28 00:00:00.000,0.205,CAD
1311,NULL,CM CN,2003-03-26 00:00:00.000,2003-04-28 00:00:00.000,0.205,CAD
1312,NULL,CM CN,2002-12-23 00:00:00.000,2003-01-28 00:00:00.000,0.205,CAD
1313,NULL,CM CN,2002-09-25 00:00:00.000,2002-10-28 00:00:00.000,0.205,CAD
1314,NULL,CM CN,2002-06-26 00:00:00.000,2002-07-29 00:00:00.000,0.205,CAD
1315,NULL,CM CN,2002-03-26 00:00:00.000,2002-04-29 00:00:00.000,0.205,CAD
1316,NULL,CM CN,2001-12-24 00:00:00.000,2002-01-28 00:00:00.000,0.185,CAD
1317,NULL,CM CN,2001-09-26 00:00:00.000,2001-10-29 00:00:00.000,0.185,CAD
1318,NULL,CM CN,2001-06-26 00:00:00.000,2001-07-27 00:00:00.000,0.185,CAD
1319,NULL,CM CN,2001-03-26 00:00:00.000,2001-04-27 00:00:00.000,0.185,CAD
1320,NULL,CM CN,2000-12-22 00:00:00.000,2001-01-29 00:00:00.000,0.165,CAD
1321,NULL,CM CN,2000-09-26 00:00:00.000,2000-10-27 00:00:00.000,0.165,CAD
1322,NULL,CM CN,2000-06-26 00:00:00.000,2000-07-28 00:00:00.000,0.165,CAD
1323,NULL,CM CN,2000-03-24 00:00:00.000,2000-04-28 00:00:00.000,0.165,CAD
1324,NULL,CM CN,1999-12-23 00:00:00.000,2000-01-28 00:00:00.000,0.15,CAD
1325,NULL,CM CN,1999-09-24 00:00:00.000,1999-10-28 00:00:00.000,0.15,CAD
1326,NULL,CM CN,1999-06-24 00:00:00.000,1999-07-28 00:00:00.000,0.15,CAD
1327,NULL,CM CN,1999-03-25 00:00:00.000,1999-04-28 00:00:00.000,0.15,CAD
1328,NULL,CM CN,1998-12-23 00:00:00.000,1999-01-28 00:00:00.000,0.15,CAD
1329,NULL,CM CN,1998-09-24 00:00:00.000,1998-10-28 00:00:00.000,0.15,CAD
1330,NULL,CM CN,1998-06-25 00:00:00.000,1998-07-28 00:00:00.000,0.15,CAD
1331,NULL,CM CN,1998-03-25 00:00:00.000,1998-04-28 00:00:00.000,0.15,CAD
1332,NULL,CM CN,1997-12-23 00:00:00.000,1998-01-28 00:00:00.000,0.15,CAD
1333,NULL,CM CN,1997-09-25 00:00:00.000,1997-10-28 00:00:00.000,0.15,CAD
1334,NULL,CM CN,1997-06-25 00:00:00.000,1997-07-28 00:00:00.000,0.125,CAD
1335,NULL,CM CN,1997-03-25 00:00:00.000,1997-04-28 00:00:00.000,0.125,CAD
1336,NULL,CM CN,1997-03-25 00:00:00.000,1997-03-27 00:00:00.000,2,CAD
1337,NULL,CM CN,1996-12-23 00:00:00.000,1997-01-28 00:00:00.000,0.125,CAD
1338,NULL,CM CN,1996-09-25 00:00:00.000,1996-10-28 00:00:00.000,0.1125,CAD
1339,NULL,CM CN,1996-06-26 00:00:00.000,1996-07-29 00:00:00.000,0.1125,CAD
1340,NULL,CM CN,1996-03-26 00:00:00.000,1996-04-29 00:00:00.000,0.1,CAD
1341,NULL,CM CN,1995-12-26 00:00:00.000,1996-01-29 00:00:00.000,0.1,CAD
1342,NULL,CM CN,1995-09-26 00:00:00.000,1995-10-27 00:00:00.000,0.0925,CAD
1343,NULL,CM CN,1995-06-26 00:00:00.000,1995-07-28 00:00:00.000,0.0925,CAD
1344,NULL,CM CN,1995-03-22 00:00:00.000,1995-04-28 00:00:00.000,0.0925,CAD
1345,NULL,CM CN,1994-12-20 00:00:00.000,1995-01-27 00:00:00.000,0.0925,CAD
1346,NULL,CM CN,1994-09-22 00:00:00.000,1994-10-28 00:00:00.000,0.0825,CAD
1347,NULL,CM CN,1994-06-22 00:00:00.000,1994-07-28 00:00:00.000,0.0825,CAD
1348,NULL,CM CN,1994-03-22 00:00:00.000,1994-04-28 00:00:00.000,0.0825,CAD
1349,NULL,CM CN,1993-12-21 00:00:00.000,1994-01-28 00:00:00.000,0.0825,CAD
1350,NULL,CM CN,1993-09-22 00:00:00.000,1993-10-28 00:00:00.000,0.0825,CAD
1351,NULL,CM CN,1993-06-22 00:00:00.000,1993-07-28 00:00:00.000,0.0825,CAD
1352,NULL,CM CN,1993-03-23 00:00:00.000,1993-04-28 00:00:00.000,0.0825,CAD
1353,NULL,CM CN,1992-12-21 00:00:00.000,1993-01-28 00:00:00.000,0.0825,CAD
1354,NULL,CM CN,1992-09-22 00:00:00.000,1992-10-28 00:00:00.000,0.0825,CAD
1355,NULL,CM CN,1992-06-23 00:00:00.000,1992-07-28 00:00:00.000,0.0825,CAD
1356,NULL,CM CN,1992-03-23 00:00:00.000,1992-04-28 00:00:00.000,0.0825,CAD
1357,NULL,CM CN,1991-12-19 00:00:00.000,1992-01-28 00:00:00.000,0.0825,CAD
1358,NULL,CM CN,1991-09-23 00:00:00.000,1991-10-28 00:00:00.000,0.0825,CAD
1359,NULL,CM CN,1991-06-24 00:00:00.000,1991-07-29 00:00:00.000,0.0825,CAD
1360,NULL,CM CN,1991-03-22 00:00:00.000,1991-04-29 00:00:00.000,0.0825,CAD
1361,NULL,CM CN,1990-12-20 00:00:00.000,1991-01-28 00:00:00.000,0.0825,CAD
1362,NULL,CM CN,1990-09-24 00:00:00.000,1990-10-29 00:00:00.000,0.0825,CAD
1363,NULL,CM CN,1990-06-25 00:00:00.000,1990-07-27 00:00:00.000,0.0825,CAD
1364,NULL,CM CN,1990-03-22 00:00:00.000,1990-04-27 00:00:00.000,0.0825,CAD
1365,NULL,CM CN,1989-12-20 00:00:00.000,1990-01-29 00:00:00.000,0.0825,CAD
1366,NULL,CM CN,1989-09-22 00:00:00.000,1989-10-27 00:00:00.000,0.0825,CAD
1367,NULL,CM CN,1989-06-22 00:00:00.000,1989-07-28 00:00:00.000,0.0775,CAD
1368,NULL,CM CN,1989-03-21 00:00:00.000,1989-04-28 00:00:00.000,0.0775,CAD
1369,NULL,CM CN,1988-12-20 00:00:00.000,1989-01-27 00:00:00.000,0.0725,CAD
1370,NULL,CM CN,1988-09-22 00:00:00.000,1988-10-28 00:00:00.000,0.0725,CAD
1371,NULL,CM CN,1988-06-22 00:00:00.000,1988-07-28 00:00:00.000,0.0725,CAD
1372,NULL,CM CN,1988-03-22 00:00:00.000,1988-04-28 00:00:00.000,0.0725,CAD
