Dates,PX_LAST
2021-01-19,100.5
2021-01-20,99.55
2021-01-21,98.2
2021-01-22,97.6
2021-01-25,98.14
2021-01-26,98.05
2021-01-27,97.05
2021-01-28,98.13
2021-01-29,95.12
2021-02-01,95.75
2021-02-02,96.44
2021-02-03,96.21
2021-02-04,97.93
2021-02-05,97.84
2021-02-08,97.77
2021-02-09,97.62
2021-02-10,97.31
2021-02-11,96.84
2021-02-12,97.6
2021-02-16,98.24
2021-02-17,99.37
2021-02-18,99.67
2021-02-19,101.25
2021-02-22,101.84
2021-02-23,104.9
2021-02-24,107.8
2021-02-25,105.89
2021-02-26,103.98
2021-03-01,106.1
2021-03-02,107.4
2021-03-03,107.32
2021-03-04,106.55
2021-03-05,108.11
2021-03-08,108.89
2021-03-09,108.39
2021-03-10,110.15
2021-03-11,109.73
2021-03-12,110.21
2021-03-15,109.72
2021-03-16,109.6
2021-03-17,110.66
2021-03-18,111.83
2021-03-19,111.58
2021-03-22,110.76
2021-03-23,109.65
2021-03-24,110.56
2021-03-25,112.23
2021-03-26,112.96
2021-03-29,112.52
2021-03-30,113.17
2021-03-31,112.02
2021-04-01,113.0
2021-04-05,113.62
2021-04-06,113.09
2021-04-07,113.83
2021-04-08,114.35
2021-04-09,114.89
2021-04-12,115.72
2021-04-13,113.86
2021-04-14,114.28
2021-04-15,114.56
2021-04-16,114.82
2021-04-19,114.07
2021-04-20,112.67
2021-04-21,113.79
2021-04-22,113.93
2021-04-23,116.01
2021-04-26,116.71
2021-04-27,116.8
2021-04-28,117.1
2021-04-29,117.25
2021-04-30,116.01
2021-05-03,115.81
2021-05-04,115.51
2021-05-05,116.24
2021-05-06,117.3
2021-05-07,117.84
2021-05-10,117.81
2021-05-11,117.14
2021-05-12,116.49
2021-05-13,119.42
2021-05-14,120.65
2021-05-17,121.52
2021-05-18,122.36
2021-05-19,122.0
2021-05-20,123.14
2021-05-21,123.92
2021-05-25,123.6
2021-05-26,125.41
2021-05-27,126.18
2021-05-28,126.83
2021-05-31,126.19
2021-06-01,127.98
2021-06-02,127.42
2021-06-03,128.57
2021-06-04,128.0
2021-06-07,128.55
2021-06-08,128.17
2021-06-09,127.15
2021-06-10,126.95
2021-06-11,126.92
2021-06-14,126.5
2021-06-15,127.51
2021-06-16,129.31
2021-06-17,127.83
2021-06-18,126.93
2021-06-21,128.05
2021-06-22,128.12
2021-06-23,127.9
2021-06-24,127.76
2021-06-25,128.65
2021-06-28,127.08
2021-06-29,126.6
2021-06-30,127.06
2021-07-02,127.09
2021-07-05,127.32
2021-07-06,126.68
2021-07-07,126.84
2021-07-08,124.98
2021-07-09,126.12
2021-07-12,127.0
2021-07-13,126.77
2021-07-14,126.42
2021-07-15,126.34
2021-07-16,125.11
2021-07-19,122.37
2021-07-20,123.14
2021-07-21,124.12
2021-07-22,123.59
2021-07-23,124.47
2021-07-26,125.33
2021-07-27,125.4
2021-07-28,125.51
2021-07-29,126.14
2021-07-30,123.53
2021-08-03,124.26
2021-08-04,123.99
2021-08-05,125.47
2021-08-06,126.45
2021-08-09,126.54
2021-08-10,127.92
2021-08-11,129.05
2021-08-12,129.13
2021-08-13,128.73
2021-08-16,127.99
2021-08-17,127.5
2021-08-18,128.15
2021-08-19,126.79
2021-08-20,127.91
2021-08-23,128.72
2021-08-24,130.87
2021-08-25,130.72
2021-08-26,127.67
2021-08-27,126.94
2021-08-30,125.91
2021-08-31,125.56
2021-09-01,127.01
2021-09-02,127.81
2021-09-03,127.73
2021-09-07,128.5
2021-09-08,128.41
2021-09-09,128.27
2021-09-10,127.86
2021-09-13,128.79
2021-09-14,127.48
2021-09-15,128.38
2021-09-16,128.8
2021-09-17,127.85
2021-09-20,125.11
2021-09-21,125.3
2021-09-22,126.55
2021-09-23,128.37
2021-09-24,128.46
2021-09-27,129.43
2021-09-28,128.09
2021-09-29,128.35
2021-09-30,126.45
2021-10-01,127.31
2021-10-04,127.2
2021-10-05,129.0
2021-10-06,128.47
2021-10-07,129.94
2021-10-08,130.7
2021-10-12,129.65
2021-10-13,129.51
2021-10-14,130.7
2021-10-15,132.68
2021-10-18,132.64
2021-10-19,133.1808
2021-10-20,134.71
2021-10-21,134.93
2021-10-22,135.6
2021-10-25,137.26
2021-10-26,137.89
2021-10-27,137.16
2021-10-28,138.57
2021-10-29,134.37
2021-11-01,135.55
2021-11-02,136.62
2021-11-03,137.03
2021-11-04,137.34
2021-11-05,137.69
2021-11-08,139.03
2021-11-09,139.4
2021-11-10,138.99
2021-11-11,140.08
2021-11-12,140.27
2021-11-15,140.25
2021-11-16,139.78
2021-11-17,139.18
2021-11-18,138.85
2021-11-19,137.89
2021-11-22,138.61
2021-11-23,139.85
2021-11-24,140.22
2021-11-25,140.87
2021-11-26,137.93
2021-11-29,137.01
2021-11-30,133.04
2021-12-01,132.71
2021-12-02,134.81
2021-12-03,137.98
2021-12-06,137.89
2021-12-07,138.25
2021-12-08,137.98
2021-12-09,137.83
2021-12-10,138.73
2021-12-13,138.42
2021-12-14,138.62
2021-12-15,140.05
2021-12-16,136.7
2021-12-17,134.11
2021-12-20,131.54
2021-12-21,133.14
2021-12-22,135.35
2021-12-23,135.58
2021-12-24,135.87
2021-12-29,136.94
2021-12-30,136.59
2021-12-31,136.19
2022-01-04,141.07
2022-01-05,139.97
2022-01-06,141.83
2022-01-07,143.11
2022-01-10,143.05
2022-01-11,144.97
2022-01-12,146.13
2022-01-13,147.57
2022-01-14,148.16
2022-01-17,149.85
2022-01-18,148.6
2022-01-19,146.61
2022-01-20,145.82
2022-01-21,143.75
2022-01-24,142.1
2022-01-25,144.41
2022-01-26,146.26
2022-01-27,144.85
2022-01-28,144.31
2022-01-31,143.88
2022-02-01,145.58
2022-02-02,148.34
2022-02-03,147.81
2022-02-04,148.36
2022-02-07,148.26
2022-02-08,150.39
2022-02-09,150.78
2022-02-10,151.9
2022-02-11,150.74
2022-02-14,148.73
2022-02-15,149.51
2022-02-16,149.38
2022-02-17,146.95
2022-02-18,146.48
2022-02-22,146.38
2022-02-23,144.27
2022-02-24,142.41
2022-02-25,145.27
2022-02-28,144.73
2022-03-01,144.67
2022-03-02,147.64
2022-03-03,147.88
2022-03-04,146.25
2022-03-07,142.34
2022-03-08,143.02
2022-03-09,147.14
2022-03-10,146.66
2022-03-11,147.11
2022-03-14,148.64
2022-03-15,148.51
2022-03-16,151.28
2022-03-17,151.76
2022-03-18,152.67
2022-03-21,152.81
2022-03-22,153.72
2022-03-23,148.01
2022-03-24,148.8
2022-03-25,149.15
2022-03-28,149.38
2022-03-29,149.05
2022-03-30,148.1
2022-03-31,147.11
2022-04-01,146.38
2022-04-04,146.91
2022-04-05,147.76
2022-04-06,146.34
2022-04-07,143.97
2022-04-08,144.95
2022-04-11,144.71
2022-04-12,143.11
2022-04-13,142.43
2022-04-14,143.24
2022-04-18,143.02
2022-04-19,144.54
2022-04-20,146.69
2022-04-21,146.03
2022-04-22,142.62
2022-04-25,141.44
2022-04-26,138.86
2022-04-27,137.97
2022-04-28,139.75
2022-04-29,136.21
2022-05-02,135.36
2022-05-03,137.75
2022-05-04,138.18
2022-05-05,135.16
2022-05-06,134.81
2022-05-09,132.49
2022-05-10,131.7
2022-05-11,131.2
2022-05-12,130.75
2022-05-13,132.01
2022-05-16,132.86
2022-05-17,135.12
2022-05-18,132.49
2022-05-19,130.79
2022-05-20,130.92
2022-05-24,133.05
2022-05-25,132.77
2022-05-26,135.34
2022-05-27,136.52
2022-05-30,137.41
2022-05-31,137.59
2022-06-01,137.56
2022-06-02,138.3
2022-06-03,137.0
2022-06-06,138.11
2022-06-07,138.2
2022-06-08,136.81
2022-06-09,134.63
2022-06-10,131.48
2022-06-13,129.3
2022-06-14,128.4
2022-06-15,129.36
2022-06-16,126.39
2022-06-17,125.3
2022-06-20,127.72
2022-06-21,127.36
2022-06-22,125.24
2022-06-23,121.93
2022-06-24,123.16
2022-06-27,124.64
2022-06-28,124.68
2022-06-29,124.36
2022-06-30,123.78
2022-07-04,124.85
2022-07-05,123.62
2022-07-06,124.43
2022-07-07,126.45
