Dates,PX_LAST
2021-02-04,69.88
2021-02-05,70.03
2021-02-08,70.79
2021-02-09,70.93
2021-02-10,70.59
2021-02-11,70.72
2021-02-12,71.01
2021-02-16,71.26
2021-02-17,71.0
2021-02-18,71.08
2021-02-19,71.51
2021-02-22,72.08
2021-02-23,74.1
2021-02-24,76.32
2021-02-25,75.64
2021-02-26,74.4
2021-03-01,75.55
2021-03-02,76.64
2021-03-03,76.98
2021-03-04,76.27
2021-03-05,77.43
2021-03-08,78.04
2021-03-09,78.02
2021-03-10,79.18
2021-03-11,79.2
2021-03-12,79.31
2021-03-15,78.76
2021-03-16,78.92
2021-03-17,78.94
2021-03-18,79.13
2021-03-19,78.73
2021-03-22,78.56
2021-03-23,78.05
2021-03-24,78.15
2021-03-25,78.61
2021-03-26,79.52
2021-03-29,79.37
2021-03-30,79.55
2021-03-31,78.62
2021-04-01,79.0
2021-04-05,78.31
2021-04-06,78.18
2021-04-07,78.08
2021-04-08,78.3
2021-04-09,78.32
2021-04-12,78.49
2021-04-13,77.51
2021-04-14,77.59
2021-04-15,77.43
2021-04-16,77.59
2021-04-19,77.17
2021-04-20,76.76
2021-04-21,77.46
2021-04-22,77.51
2021-04-23,78.0
2021-04-26,78.02
2021-04-27,78.27
2021-04-28,78.305
2021-04-29,78.53
2021-04-30,78.23
2021-05-03,78.44
2021-05-04,78.35
2021-05-05,78.83
2021-05-06,79.26
2021-05-07,79.43
2021-05-10,79.45
2021-05-11,78.51
2021-05-12,78.24
2021-05-13,79.32
2021-05-14,79.76
2021-05-17,80.04
2021-05-18,79.55
2021-05-19,79.27
2021-05-20,79.08
2021-05-21,79.03
2021-05-25,79.57
2021-05-26,80.4
2021-05-27,80.99
2021-05-28,81.32
2021-05-31,81.21
2021-06-01,80.88
2021-06-02,81.88
2021-06-03,81.64
2021-06-04,81.21
2021-06-07,81.15
2021-06-08,81.17
2021-06-09,80.97
2021-06-10,80.83
2021-06-11,80.96
2021-06-14,80.84
2021-06-15,81.23
2021-06-16,81.95
2021-06-17,80.81
2021-06-18,79.37
2021-06-21,79.85
2021-06-22,79.63
2021-06-23,79.93
2021-06-24,80.24
2021-06-25,80.89
2021-06-28,80.22
2021-06-29,80.58
2021-06-30,80.62
2021-07-02,81.0
2021-07-05,80.16
2021-07-06,79.34
2021-07-07,79.02
2021-07-08,77.93
2021-07-09,78.9
2021-07-12,79.29
2021-07-13,79.1
2021-07-14,79.07
2021-07-15,79.22
2021-07-16,78.52
2021-07-19,76.77
2021-07-20,77.65
2021-07-21,77.99
2021-07-22,77.38
2021-07-23,77.92
2021-07-26,77.97
2021-07-27,77.89
2021-07-28,78.2
2021-07-29,78.65
2021-07-30,77.87
2021-08-03,78.18
2021-08-04,78.11
2021-08-05,78.7
2021-08-06,79.59
2021-08-09,79.79
2021-08-10,80.71
2021-08-11,81.07
2021-08-12,81.11
2021-08-13,80.97
2021-08-16,81.03
2021-08-17,80.55
2021-08-18,80.37
2021-08-19,79.61
2021-08-20,79.93
2021-08-23,80.23
2021-08-24,79.6
2021-08-25,80.63
2021-08-26,79.8
2021-08-27,79.41
2021-08-30,78.59
2021-08-31,78.15
2021-09-01,78.05
2021-09-02,78.31
2021-09-03,78.12
2021-09-07,78.15
2021-09-08,78.06
2021-09-09,78.15
2021-09-10,78.05
2021-09-13,78.36
2021-09-14,77.69
2021-09-15,78.34
2021-09-16,78.51
2021-09-17,78.19
2021-09-20,76.72
2021-09-21,76.83
2021-09-22,77.13
2021-09-23,78.09
2021-09-24,78.25
2021-09-27,79.11
2021-09-28,78.74
2021-09-29,78.83
2021-09-30,77.96
2021-10-01,77.775
2021-10-04,77.47
2021-10-05,77.93
2021-10-06,77.55
2021-10-07,77.71
2021-10-08,78.37
2021-10-12,78.53
2021-10-13,78.58
2021-10-14,79.07
2021-10-15,79.69
2021-10-18,79.99
2021-10-19,80.98
2021-10-20,81.85
2021-10-21,81.57
2021-10-22,81.75
2021-10-25,82.36
2021-10-26,83.0
2021-10-27,82.6
2021-10-28,82.42
2021-10-29,81.14
2021-11-01,81.96
2021-11-02,82.2
2021-11-03,82.86
2021-11-04,82.92
2021-11-05,82.88
2021-11-08,82.65
2021-11-09,82.84
2021-11-10,82.71
2021-11-11,82.68
2021-11-12,83.39
2021-11-15,82.94
2021-11-16,82.74
2021-11-17,82.58
2021-11-18,82.76
2021-11-19,82.56
2021-11-22,82.32
2021-11-23,83.4
2021-11-24,83.22
2021-11-25,83.88
2021-11-26,81.51
2021-11-29,81.43
2021-11-30,79.78
2021-12-01,82.51
2021-12-02,84.65
2021-12-03,83.92
2021-12-06,84.76
2021-12-07,85.46
2021-12-08,85.46
2021-12-09,85.8
2021-12-10,86.12
2021-12-13,85.9
2021-12-14,86.15
2021-12-15,86.68
2021-12-16,87.05
2021-12-17,87.29
2021-12-20,86.83
2021-12-21,87.69
2021-12-22,88.67
2021-12-23,89.31
2021-12-24,89.76
2021-12-29,91.26
2021-12-30,91.26
2021-12-31,89.55
2022-01-04,90.85
2022-01-05,90.23
2022-01-06,91.91
