Dates,PX_LAST
2022-09-27,123.01
2022-09-28,124.72
2022-09-29,124.57
2022-09-30,124.37
2022-10-03,125.45
2022-10-04,128.7
2022-10-05,128.15
2022-10-06,124.56
2022-10-07,121.01
2022-10-11,118.08
2022-10-12,118.67
2022-10-13,122.02
2022-10-14,121.94
2022-10-17,123.58
2022-10-18,124.2
2022-10-19,123.28
2022-10-20,121.73
2022-10-21,123.73
2022-10-24,124.54
2022-10-25,123.88
2022-10-26,124.35
2022-10-27,124.7
2022-10-28,125.57
2022-10-31,126.05
2022-11-01,126.07
2022-11-02,125.72
2022-11-03,125.36
2022-11-04,127.32
2022-11-07,128.21
2022-11-08,128.71
2022-11-09,127.65
2022-11-10,130.89
2022-11-11,131.68
2022-11-14,131.66
2022-11-15,131.78
2022-11-16,131.52
2022-11-17,132.32
2022-11-18,132.7
2022-11-21,132.95
2022-11-22,134.83
2022-11-23,134.7
2022-11-24,134.79
2022-11-25,134.81
2022-11-28,133.21
2022-11-29,133.77
2022-11-30,133.78
2022-12-01,134.67
2022-12-02,134.21
2022-12-05,133.73
2022-12-06,132.28
2022-12-07,131.89
2022-12-08,131.29
2022-12-09,130.91
2022-12-12,131.46
2022-12-13,130.16
2022-12-14,129.42
2022-12-15,128.22
2022-12-16,127.96
2022-12-19,126.76
2022-12-20,127.5
2022-12-21,128.67
2022-12-22,127.73
2022-12-23,128.28
2022-12-28,127.71
2022-12-29,128.66
2022-12-30,127.3
2023-01-03,128.03
2023-01-04,129.17
2023-01-05,128.79
2023-01-06,130.43
2023-01-09,131.4
2023-01-10,132.9
2023-01-11,132.77
2023-01-12,133.45
2023-01-13,134.28
2023-01-16,134.69
2023-01-17,135.3
2023-01-18,134.57
2023-01-19,134.47
2023-01-20,134.71
2023-01-23,134.73
2023-01-24,135.12
2023-01-25,133.49
2023-01-26,135.61
2023-01-27,134.65
2023-01-30,135.07
2023-01-31,136.16
2023-02-01,136.49
2023-02-02,136.39
2023-02-03,138.15
2023-02-06,138.12
2023-02-07,138.62
2023-02-08,139.55
2023-02-09,139.25
2023-02-10,138.77
2023-02-13,138.99
2023-02-14,138.85
2023-02-15,138.67
2023-02-16,138.6
2023-02-17,138.79
2023-02-21,138.23
2023-02-22,136.68
2023-02-23,135.87
2023-02-24,137.22
2023-02-27,138.04
2023-02-28,138.54
2023-03-01,133.62
2023-03-02,136.21
2023-03-03,136.75
2023-03-06,137.21
2023-03-07,136.54
2023-03-08,137.06
2023-03-09,135.39
2023-03-10,133.11
2023-03-13,131.27
2023-03-14,132.76
2023-03-15,130.31
2023-03-16,130.5
2023-03-17,127.26
2023-03-20,128.55
2023-03-21,129.78
2023-03-22,127.99
2023-03-23,127.07
2023-03-24,126.81
2023-03-27,127.71
2023-03-28,127.14
2023-03-29,128.12
2023-03-30,128.46
2023-03-31,130.16
2023-04-03,130.94
2023-04-04,130.46
2023-04-05,130.33
2023-04-06,130.55
2023-04-10,131.17
2023-04-11,131.78
2023-04-12,131.87
2023-04-13,132.09
2023-04-14,132.67
2023-04-17,133.09
2023-04-18,134.3
2023-04-19,134.69
2023-04-20,134.75
2023-04-21,135.3
2023-04-24,133.47
2023-04-25,131.76
2023-04-26,132.27
2023-04-27,133.59
2023-04-28,134.51
2023-05-01,134.37
2023-05-02,131.44
2023-05-03,131.12
2023-05-04,129.27
2023-05-05,130.99
2023-05-08,131.35
2023-05-09,129.43
2023-05-10,128.96
2023-05-11,129.84
2023-05-12,129.89
2023-05-15,130.92
2023-05-16,128.3
2023-05-17,128.75
2023-05-18,127.9
2023-05-19,127.19
2023-05-23,125.88
2023-05-24,123.75
2023-05-25,121.48
2023-05-26,123.08
2023-05-29,123.49
2023-05-30,123.11
2023-05-31,121.43
2023-06-01,121.2
2023-06-02,124.06
2023-06-05,122.92
2023-06-06,123.71
2023-06-07,123.09
2023-06-08,123.3
2023-06-09,123.98
2023-06-12,123.97
2023-06-13,124.82
2023-06-14,125.18
2023-06-15,125.83
2023-06-16,125.88
2023-06-19,125.36
2023-06-20,124.76
2023-06-21,124.59
2023-06-22,123.61
2023-06-23,122.32
2023-06-26,123.62
2023-06-27,125.23
2023-06-28,124.92
2023-06-29,125.51
2023-06-30,126.59
2023-07-04,126.72
2023-07-05,126.93
2023-07-06,125.51
2023-07-07,125.52
2023-07-10,125.27
2023-07-11,125.84
2023-07-12,126.08
2023-07-13,127.42
2023-07-14,128.0
2023-07-17,129.07
2023-07-18,129.66
2023-07-19,130.17
2023-07-20,130.43
2023-07-21,131.03
2023-07-24,132.06
2023-07-25,130.01
2023-07-26,130.52
2023-07-27,130.16
2023-07-28,130.31
2023-07-31,130.73
2023-08-01,129.67
2023-08-02,128.49
2023-08-03,127.7
2023-08-04,128.25
2023-08-08,127.48
2023-08-09,127.48
2023-08-10,127.7
2023-08-11,127.57
2023-08-14,126.87
2023-08-15,124.04
2023-08-16,123.42
2023-08-17,122.49
2023-08-18,121.8
2023-08-21,121.24
2023-08-22,119.71
2023-08-23,120.26
2023-08-24,122.62
2023-08-25,121.02
2023-08-28,122.02
2023-08-29,122.66
2023-08-30,122.98
2023-08-31,121.74
