Dates,PX_LAST
2023-12-07,94.08
2023-12-08,94.55
2023-12-11,95.03
2023-12-12,94.93
2023-12-13,96.81
2023-12-14,98.74
2023-12-15,98.6
2023-12-18,99.29
2023-12-19,100.97
2023-12-20,100.27
2023-12-21,99.08
2023-12-22,100.01
2023-12-27,100.51
2023-12-28,100.78
2023-12-29,101.0
2024-01-02,100.51
2024-01-03,100.07
2024-01-04,100.29
2024-01-05,100.67
2024-01-08,101.59
2024-01-09,100.77
2024-01-10,101.09
2024-01-11,100.82
2024-01-12,99.73
2024-01-15,100.11
2024-01-16,99.64
2024-01-17,98.1
2024-01-18,100.06
2024-01-19,100.18
2024-01-22,100.13
2024-01-23,101.03
2024-01-24,102.26
2024-01-25,102.29
2024-01-26,102.21
2024-01-29,103.36
2024-01-30,103.38
2024-01-31,100.82
2024-02-01,103.29
2024-02-02,102.7
2024-02-05,102.03
2024-02-06,101.9
2024-02-07,101.86
2024-02-08,101.79
2024-02-09,102.39
2024-02-12,102.6
2024-02-13,101.24
2024-02-14,102.31
2024-02-15,103.15
2024-02-16,103.71
2024-02-20,104.48
2024-02-21,103.89
2024-02-22,104.94
2024-02-23,104.67
2024-02-26,104.54
2024-02-27,103.67
2024-02-28,106.07
2024-02-29,105.93
2024-03-01,106.71
2024-03-04,107.68
2024-03-05,107.74
2024-03-06,107.95
2024-03-07,107.92
2024-03-08,108.82
2024-03-11,109.83
2024-03-12,110.17
2024-03-13,111.03
2024-03-14,110.98
2024-03-15,110.22
2024-03-18,111.39
2024-03-19,111.68
2024-03-20,112.74
2024-03-21,114.68
2024-03-22,114.6
2024-03-25,114.6
2024-03-26,113.73
2024-03-27,114.57
2024-03-28,114.06
2024-04-01,113.64
2024-04-02,112.55
2024-04-03,112.92
2024-04-04,112.47
2024-04-05,112.82
2024-04-08,113.61
2024-04-09,113.79
2024-04-10,113.07
2024-04-11,112.17
2024-04-12,110.96
2024-04-15,110.69
2024-04-16,110.81
2024-04-17,110.43
2024-04-18,110.12
2024-04-19,110.12
2024-04-22,111.32
2024-04-23,111.58
2024-04-24,111.8
2024-04-25,112.06
2024-04-26,111.93
2024-04-29,111.51
2024-04-30,110.54
2024-05-01,111.64
2024-05-02,112.63
2024-05-03,113.55
2024-05-06,114.13
2024-05-07,113.61
2024-05-08,114.52
2024-05-09,115.26
2024-05-10,116.02
2024-05-13,115.39
2024-05-14,115.59
2024-05-15,115.98
2024-05-16,115.42
2024-05-17,115.66
2024-05-21,115.37
2024-05-22,113.88
2024-05-23,113.96
2024-05-24,114.71
2024-05-27,113.97
2024-05-28,113.07
2024-05-29,115.6
2024-05-30,116.03
